product_id,product_name,price_usd,rating,reviews,category_id
P380557,Armani Code After Shave Lotion,60.0,4.5,2,1
P505320,My Way Parfum,186.0,4.65,17,2
P505214,Armani Code Eau de Toilette,99.0,4.75,20,2
P429271,Diamond Glow Powder,27.0,4.57,333,4
P456967,Silk Cream Lipstick,18.0,3.92,49,4
P456966,Supreme Nudes Pressed Pigment Eyeshadow Palette,45.0,4.45,119,4
P451642,Plush Pout Lip Gloss,18.0,4.42,45,4
P484029,Silky Lip Oil,22.0,3.44,32,4
P476833,Mini Supreme Nudes Eyeshadow Palette: The Quickie,30.0,3.67,18,6
P473181,Supreme Bronze Eyeshadow  Pressed Pigment Palette,45.0,4.59,17,4
P482509,Supreme Mauves Eyeshadow  Pressed Pigment Palette,45.0,2.93,45,4
P479301,Stay Lit Liquid Eyeshadows,22.0,4.0,11,4
P472308,Multi Use Beauty Setting Powder,34.0,4.4,15,4
P448851,Midnight Maven Eyeshadow Palette,29.0,4.73,30,4
P472307,Prep  Glow Blurring Perfection Primer,32.0,3.93,14,4
P410197,Clémentine California Pure Perfume,142.0,4.42,668,2
P474814,Clémentine California Pure Perfume Limited Edition,142.0,4.29,123,2
P470506,The Cream Cleansing Gel with TFC8 Gentle Cleanser,70.0,4.48,661,7
P470509,The Rich Cream with TFC8 Face Moisturizer,290.0,4.23,493,7
P470507,The Cream with TFC8 Face Moisturizer,180.0,4.36,430,7
P500420,The Light Cream,180.0,4.32,194,7
P482510,The Ultimate Soothing Cream,290.0,4.65,100,7
P475907,The Serum with  TFC8,390.0,3.99,81,7
P475906,The Eye Cream with  TFC8,220.0,4.23,75,7
P503926,The Face Cream Mask,215.0,4.38,48,7
P470510,Mini The Rich Cream with TFC8 Face Moisturizer,92.0,3.69,32,7
P470508,Mini The Cream with TFC8 Face Moisturizer,92.0,3.76,17,7
P502588,The Eyebrow  Lash Enhancing Serum,150.0,4.52,31,4
P480154,The Scalp Treatment,83.0,3.98,186,3
P482511,The Revitalizing Haircare System,160.0,4.0,4,3
P480152,The Shampoo,57.0,3.84,190,3
P482661,The Essence,93.0,4.5,4,7
P502235,The Daily Essential Duo The Cream,305.0,4.0,3,7
P480153,The Conditioner,57.0,3.77,175,3
P501140,The Body Cream,185.0,4.33,3,1
P504018,The Skin Renewal System,185.0,5.0,2,7
P503815,The Most Wanted Parfum,118.0,4.74,317,2
P503817,The Most Wanted Eau De Parfum Intense,114.0,4.69,325,2
P460779,Skinlongevity Long Life Herb AntiAging Face Serum,65.0,4.43,3727,7
P393356,COMPLEXION RESCUE Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,37.0,4.0,3957,4
P61004,Mineral Veil Talc Free Setting Powder,33.0,4.52,5984,4
P410543,BAREPRO 16HR SkinPerfecting Powder Foundation,38.0,4.07,427,4
P61005,Warmth AllOver Face Color Loose Bronzer,25.0,4.59,3411,4
P469839,Gen Nude Blonzer Blush  Bronzer,26.0,4.54,256,4
P455324,Mineralist HydraSmoothing Lipstick,22.0,4.46,1873,4
P427652,Gen Nude Powder Blush,26.0,4.61,193,4
P469847,Mineralist Lip Gloss Balm,22.0,4.62,225,4
P396527,Beautiful Finish Foundation Brush,35.0,4.24,169,4
P470512,Original Liquid Mineral Concealer,28.0,4.32,706,4
P473848,Original Mineral Veil Pressed Setting Powder,33.0,4.45,869,4
P461132,Strength  Length SerumInfused Mascara,22.0,4.06,574,4
P473841,MINERALIST Eyeshadow Palette,32.0,4.18,161,4
P501215,Mineralist Lasting Matte Liquid Lipstick,22.0,4.66,200,4
P473842,MINERALIST Lasting Eyeliner,21.0,4.43,228,4
P501217,Mineralist Lasting Lip Liner,21.0,4.67,135,4
P481951,MAXIMIST PhytoFiber Volumizing Mascara,22.0,4.04,159,4
P502965,Mini MAXIMIST PhytoFiber Volumizing Mascara,13.0,1.83,6,6
P504122,PRIME TIME Original PoreMinimizing Primer,28.0,4.53,72,4
P158509,Faux Tan Bronzer,25.0,4.53,192,4
P504153,Mini PRIME TIME Original PoreMinimizing Primer,16.0,3.0,2,4
P438637,Bright Eyes CollagenInfused Brightening Colloidal Silver Eye Masks,40.0,4.06,202,7
P455623,The ZenBubble Gel Cream,69.0,4.41,192,7
P472448,Glass  Gloss 2Step Facial Retexturizing  Brightening Treatment,69.0,4.64,181,7
P477961,Get That Glow  GloPRO Facial Microneedling Discovery Set,199.0,4.72,166,7
P438631,The Sculptor with LipoCare Cellulite Smoothing Body Cream,65.0,3.53,15,1
P463793,Healthy Scalp Hair Density Clarifying Serum,59.0,4.47,129,3
P438643,The Balance pH Balancing Gel Cleanser,39.0,4.47,87,7
P438628,Contouring  DePuffing Rose Quartz Roller,65.0,4.58,84,7
P438635,The Pout Sparkling Rosé Hyaluronic Acid Collagen Plumping Lip Serum,39.0,3.43,82,7
P481060,The Eyelighter Concentrate,58.0,4.69,55,7
P438648,The Quench Quadralipid Rapid Recovery Facial Moisturizer,129.0,3.85,39,7
P503562,GLOfacial HydroInfusion Pore Cleansing  Blue LED Clarifying Tool,199.0,4.12,33,7
P444988,The Radiance Nourishing Body Oil with Jojoba  Apricot  Olive Oil,60.0,4.21,19,1
P505145,ZenBubble BiPhase Toner Serum,49.0,4.67,24,7
P467106,Cryo Skin Icing DualEnded Roller,85.0,4.48,21,7
P438642,GloPRO Prep Pads Clarifying Skin Cleansing Wipes with Peptides,39.0,3.56,18,7
P443810,The Daily Vitamin C Day Serum with Antioxidant Complex,75.0,3.12,17,7
P438632,GloPRO BODY MicroTip Attachment Head,49.0,4.07,14,7
P463792,Rejuvenating Scalp  Fuller Hair Therapy Set,249.0,3.54,13,7
P443812,R45 The Lift 3Phase Advanced Neck Contouring Treatment,85.0,3.17,12,7
P463791,GloPRO SCALP MicroTip Attachment Head,59.0,4.27,11,7
P438629,The Radiance Brightening Vitamin E  Rosehip Seed Facial Oil,70.0,4.18,11,7
P438640,The Nightly Retinol  Peptide AntiAging Serum,95.0,3.7,10,7
P467107,GloPRO Cryo Skin Icing Attachments,75.0,4.5,10,7
P438634,GloPRO FACE MicroTip Attachment Head,39.0,3.67,9,7
P438638,GloPRO EYE MicroTip Attachment Head,39.0,2.5,8,7
P503552,GLOfacial Clarifying Salicylic  Plumping Hyaluronic Acid Concentrate,45.0,5.0,8,7
P438630,Contouring  DePuffing Rose Quartz GloPRO Attachment Head,49.0,4.14,7,7
P503560,GLOfacial Antimicrobial Treatment Tips  Cleaning Brush Accessories,30.0,5.0,7,7
P502237,HeadToToe AfterGLO Set,199.0,4.33,6,7
P483141,The Quench Eye Reviving Quadralipid Eye Balm,99.0,4.0,5,7
P483089,Eye Want It All Face  Eye Microneedling Set,249.0,3.5,2,7
P500755,Cryo Skin Icing Roller  Bright Eyes Gels Set,100.0,4.29,123,7
P228913,ORIGINAL BEAUTYBLENDER Makeup Sponge,20.0,4.49,9224,4
P379832,beautyblender pro,20.0,4.47,2173,4
P433987,Bounce Liquid Whip Long Wear Foundation,29.0,4.07,3042,4
P379449,blendercleanser solid,18.0,4.69,3540,4
P434014,POWER POCKET PUFF DualSided Powder Puff for Setting and Baking,18.0,4.49,220,4
P405602,beautyblender nude,20.0,4.37,1449,4
P228914,liquid blendercleanser,20.0,4.15,980,4
P433996,Blender Defender beautyblender Protective Case,12.0,4.25,127,4
P477136,BOUNCE Always On Radiant Skin Tint,29.0,4.51,959,4
P471746,BESTIES Charcoal Blend  Cleanse Starter Set,22.0,3.51,45,4
P455325,BOUNCE Airbrush Liquid Whip Concealer,26.0,4.19,878,4
P429235,BEAUTYBLUSHER Makeup Sponge,16.0,3.48,58,4
P468345,Biopure Sustainable Green Makeup Sponge,20.0,4.54,3398,4
P475051,Bounce Liquid Whip Cream Blush,22.0,4.43,858,4
P504160,BESTIES GLITTER Blend  Cleanse Starter Set,22.0,4.53,87,4
P484031,BOUNCE  Magic Fit Creamy Bronzer  Highlighter Duo,32.0,3.88,569,4
P500981,Dream Makeup Sponge,20.0,4.0,5,4
P471744,Blendercleanser Liquid Charcoal Unscented Sponge  Brush Cleanser,15.0,2.83,12,4
P449140,Big Boss Powder Brush  Cooling Roller,60.0,4.2,5,4
P449144,High Roller Crease Brush  Cooling Roller,33.0,5.0,1,4
P470004,BOUNCE  Soft Focus Gemstone Setting Powder,32.0,4.23,644,4
P505019,Main Squeeze Beauty Sponge and Cleanser Set,35.0,4.98,57,4
P394639,The True Cream Aqua Bomb,38.0,4.48,7292,7
P394624,The True Cream Moisturizing Bomb,38.0,4.56,4523,7
P422905,Moisturizing Eye Bomb with Squalane,48.0,4.46,2965,7
P475908,Aqua Bomb Overnight Lip Mask,22.0,4.41,1964,7
P462336,Aqua Bomb Cleansing Balm,38.0,4.46,1331,7
P471535,Aqua Bomb Brightening Vitamin C Cream,45.0,4.5,1242,7
P449175,Aqua Bomb Hydrating Toner,30.0,4.36,1050,7
P433443,Aqua Bomb Sleeping Mask,38.0,4.51,985,7
P444057,Aqua Bomb Jelly Cleanser,30.0,4.29,683,7
P500019,The True Cream  Aqua Bomb Sunscreen Broad Spectrum SPF 50,38.0,4.52,423,7
P481952,Aqua Bomb Hydrating Body Moisturizer with Niacinamide and Hyaluronic Acid,30.0,4.5,1067,1
P435801,Aqua Bomb Mist,38.0,4.1,48,7
P504888,Aqua Bomb Protect  Glow Travel Kit,27.0,3.5,2,7
P504852,Aqua Bomb Everyday Hydration Set,38.0,4.29,123,7
P290636,Hoola Bronzer,35.0,4.48,3278,4
P264900,The POREfessional Pore Minimizing Primer,34.0,4.05,7708,4
P289307,Theyre Real! Lengthening Mascara,28.0,4.12,15756,4
P409239,Gimme Brow Tinted Volumizing Eyebrow Gel,26.0,4.39,5170,4
P408219,"Precisely, My Brow Pencil Waterproof Eyebrow Definer",25.0,4.54,5169,4
P392516,Roller Lash Curling  Lifting Mascara,28.0,4.16,6185,4
P1272,Benetint Liquid Lip Blush  Cheek Tint,21.0,4.19,3675,4
P408218,Goof Proof Waterproof Easy Shape  Fill Eyebrow Pencil,25.0,4.34,1711,4
P440700,Mini Gimme Brow Tinted Volumizing Eyebrow Gel,15.0,4.08,661,4
P427517,BADgal BANG! Volumizing Mascara,28.0,3.76,5225,4
P409242,24HR Brow Setter Clear Brow Gel with Lamination Effect,26.0,4.35,1583,4
P427712,"Mini Precisely, My Brow Pencil Waterproof Eyebrow Definer",15.0,4.47,1838,6
P447375,Cookie and Tickle Powder Highlighters,35.0,4.74,273,4
P443327,Great Brow Basics Pencil  Gel Set,36.0,4.13,166,4
P38347,Dandelion BabyPink Blush,18.0,4.47,1933,4
P425601,Mini The POREfessional Pore Minimizing Primer,14.0,4.05,7708,6
P500253,WANDERful World SilkySoft Powder Blush,31.0,4.65,2161,4
P1273,Boiing Industrial Strength Full Coverage Cream Concealer,24.0,4.17,4895,4
P461925,Brow Microfilling Eyebrow Pen,25.0,3.21,1035,4
P450856,Mini 24HR Brow Setter Clear Brow Gel with Lamination Effect,15.0,4.31,224,4
P448162,Boiing Cakeless Full Coverage Waterproof Liquid Concealer,27.0,4.31,6681,4
P425947,Mini Roller Lash Curling  Lifting Mascara,15.0,4.15,372,6
P505031,The POREfessional Smooth Sip Lightweight GelCream Moisturizer,44.0,4.6,718,7
P417320,Dandelion Twinkle Highlighter,35.0,4.11,207,4
P428505,Mini BADgal BANG! Volumizing Mascara,15.0,3.82,491,6
P505023,The POREfessional Deep Retreat PoreClearing Clay Mask,39.0,4.77,705,7
P505009,The POREfessional Tight n Toned PoreRefining AHAPHA Toner,34.0,4.65,676,7
P440952,Mini Roller Liner Waterproof Liquid Eyeliner,12.0,3.68,349,4
P440951,Roller Liner Waterproof Liquid Eyeliner,22.0,4.08,1501,4
P425933,Mini Goof Proof Waterproof Easy Shape  Fill Eyebrow Pencil,15.0,4.23,210,4
P425953,Mini Theyre Real! Lengthening Mascara,15.0,3.96,393,6
P466656,The POREfessional: Super Setter PoreMinimizing Setting Spray,33.0,4.59,2167,4
P425923,Mini Dandelion BabyPink Blush,18.0,4.42,100,6
P505024,The POREfessional Get Unblocked MakeupRemoving Cleansing Oil,39.0,4.67,476,7
P505054,The POREfessional Speedy Smooth Mask,39.0,4.71,471,7
P505020,The POREfessional Good Cleanup Foaming Cleanser,29.0,4.62,462,7
P429905,Mini Dandelion Twinkle Highlighter,18.0,3.87,156,6
P408312,BROWVO! Conditioning Eyebrow Primer,28.0,4.15,343,4
P474932,POWmade Waterproof Brow Pomade,23.0,4.68,1736,4
P466657,Mini The POREfessional: Super Setter Setting Spray,15.0,4.26,102,6
P482664,Theyre Real! Xtreme Precision Eye Liner,24.0,4.54,1232,4
P469203,Theyre Real! Magnet Extreme Lengthening Mascara,28.0,4.17,4483,4
P503681,Fluff Up Brow Flexible BrowTexturizing Wax,26.0,4.3,1412,4
P503687,Mini Fluff Up Brow Flexible BrowTexturizing Wax,15.0,3.88,34,6
P500840,Gimme Brow Volumizing  Fiber Eyebrow Pencil,25.0,4.38,1205,4
P408313,AllPurpose Pencil Sharpener,5.0,4.27,74,8
P475910,High Brow Dual Ended Highlighting Eyebrow Pencil,25.0,3.93,14,4
P408314,Grooming Tweezer  Brush,20.0,4.32,44,8
P469438,Mini Theyre Real! Magnet Extreme Lengthening Mascara,15.0,4.13,4672,4
P501450,Letters to Lashes Mascara Set,42.0,4.85,13,4
P457461,Gimme Brow Volumizing Eyebrow Gel Jumbo,40.0,4.21,43,4
P453917,Mini The POREfessional Hydrating Primer,14.0,3.72,47,4
P447358,Mini Hello Happy Flawless Brightening Foundation SPF 15,15.0,3.74,27,4
P447122,Hello Happy Velvet Powder Foundation,30.0,2.67,96,4
P447371,BADgal BANG! 24Hour Waterproof Eyeliner,22.0,3.84,38,4
P453269,The POREfessional Hydrating Primer,34.0,4.24,442,4
P502233,Mini Roller Express Curling Mascara  Liquid Eyeliner Set,15.0,4.6,5,6
P447121,Hello Happy Flawless Brightening Foundation SPF 15,15.0,3.88,78,4
P484032,BADgal BANG! Volumizing Waterproof Mascara,28.0,3.37,49,4
P475911,Brow Pomade Eyebrow Brush,18.0,4.5,12,4
P479828,The POREfessional: Mini Lite Primer WaterBased Pore Primer,14.0,3.83,12,6
P500099,"Multitasking Cheek Brush for Powder Blush, Bronzer  Highlighter",32.0,2.0,2,4
P479827,The POREfessional: Lite Primer WaterBased Pore Primer,34.0,4.15,1010,4
P501426,Mini Gimme Brow  Volumizing Fiber Eyebrow Pencil,15.0,4.4,95,6
P501435,Gimme Brow Goals Volumizing Brow Gel  Pencil Duo,27.0,4.0,2,4
P447368,Hello Happy Flawless Brightening Foundation,30.0,3.23,31,4
P504131,BADgal Goodies Volumizing Mascara Value Set,29.0,3.0,2,4
P502816,Mascara Power Pair Extreme Lengthening Mascara Set,27.0,4.29,123,4
P505006,Mini The POREfessional Deep Retreat PoreClearing Clay Mask,20.0,4.77,705,6
P504136,Get REAL Duo Lengthening Mascara Value Set,29.0,4.29,123,4
P505033,Mini The POREfessional Package Deal pore primer  pore care value set,34.0,4.29,123,6
P505052,Mini The POREfessional Tight n Toned PoreRefining AHAPHA Toner,19.0,4.65,676,6
P505026,Mini The POREfessional Get Unblocked MakeupRemoving Cleansing Oil,18.0,4.67,476,6
P505007,Mini The POREfessional Good Cleanup Foaming Cleanser,15.0,4.62,462,6
P418120,Scorza Di Sicilia,88.0,3.43,7,2
P406232,10X Pro Styling Iron 1,239.0,4.28,206,3
P406532,Long Barrel Styler Pro Curling Iron 1,149.0,4.47,79,3
P474019,Long Barrel Curling Iron 125 NanoIonic MX,149.0,4.17,24,3
P414981,Eternity Wand Pro Styling Wand 1,129.0,4.18,50,3
P393317,10X Ultralight Speed Dryer,299.0,4.31,140,3
P406533,Universal Diffuser,24.0,3.69,54,3
P421270,Power Diva Pro Style Dryer,159.0,3.17,29,3
P442577,GrapheneMX Boar Styling Brush,42.0,3.57,23,3
P442579,GrapheneMX Curling Iron 125,159.0,3.47,15,3
P460859,Oval Curling Iron One Pass,119.0,3.89,9,3
P442581,GrapheneMX Styling Iron 1,219.0,3.25,8,3
P442580,GrapheneMX Professional Dryer,245.0,3.83,6,3
P460864,OnePass 1 Styling Iron,199.0,2.75,8,3
P433887,Squalane  Omega Repair Deep Hydration Moisturizer,60.0,4.21,2089,7
P416563,Squalane  Vitamin C Rose Firming Oil,74.0,4.35,1470,7
P447210,Squalane  Marine Algae Firming  Lifting Eye Cream,56.0,4.14,1010,7
P453224,Squalane  10 Lactic Acid Resurfacing Serum,65.0,4.4,966,7
P416561,Squalane  Probiotic Balancing Gel Moisturizer,54.0,4.09,714,7
P416562,Squalane  Peptide Brightening  DePuffing Eye Gel,56.0,3.64,653,7
P456410,Squalane  Zinc Sheer Mineral Sunscreen SPF 30 PA ,34.0,3.88,648,7
P416560,Squalane  Antioxidant Makeup Removing Cleansing Oil,32.0,4.02,639,7
P467110,Squalane  10 Vitamin C Dark Spot Serum,65.0,4.35,635,7
P471003,Squalane  BHA PoreMinimizing Toner,30.0,4.43,608,7
P474304,Squalane  Amino Aloe Gentle PoreMinimizing Cleanser,28.0,4.41,528,7
P479304,Squalane  Copper Peptide Rapid Plumping Serum,68.0,4.47,519,7
P416564,100 Sugarcane Squalane Oil,34.0,4.53,476,7
P474022,Squalane  Caffeine Toning Body Cream,30.0,4.6,176,1
P503642,Squalane  Vitamin C Rose Brightening Moisturizer,56.0,4.42,333,7
P469439,Squalane Rose Vegan Lip Balm,16.0,3.88,277,7
P462829,Squalane  Elderberry Nourishing Jelly Cleanser,28.0,3.64,236,7
P501213,Squalane  Retinol Night Serum,72.0,4.47,213,7
P483650,Squalane  Enzyme Sugar Body Scrub,28.0,4.32,19,1
P480278,Rapid Radiance Set,35.0,4.13,136,7
P429659,Squalane  Hyaluronic Toning Mist,32.0,4.26,98,7
P484033,Mini Squalane  Vitamin C Rose Firming Oil,40.0,4.15,40,7
P480280,Mini Squalane  Omega Repair Deep Hydration Moisturizer,20.0,3.23,30,7
P480279,Radiantly Rose Duo Set,25.0,3.7,10,7
P503892,Instant Hydration Set,74.0,3.67,3,7
P377750,Amplified Tubing Mascara,26.0,3.65,1617,4
P46017,Original Tubing Mascara,26.0,4.03,4075,4
P385531,Lash Primer,26.0,4.02,60,4
P501265,Lash Extension Tubing Mascara,26.0,3.79,34,4
P471004,UltraVolume Tubing Mascara,26.0,3.38,253,4
P270594,Vitamin Enriched Face Base Priming Moisturizer,66.0,4.61,3440,7
P378145,LongWear Cream Eyeshadow Stick,32.0,4.67,2487,4
P270539,LongWear Gel Eyeliner,32.0,4.24,2620,4
P270555,Under Eye Corrector,33.0,4.47,2499,4
P401602,Highlighting Powder,52.0,4.57,795,4
P431505,Mini Vitamin Enriched Face Base Priming Moisturizer,24.0,4.59,3577,6
P427430,Skin LongWear Weightless Foundation SPF 15,52.0,4.46,2877,4
P270549,Skin Foundation Stick,52.0,4.19,1231,4
P422224,Crushed Lip Color,32.0,4.41,441,4
P400625,Luxe Lipstick,40.0,4.5,256,4
P439913,Crushed Liquid Lipstick,32.0,4.42,802,4
P270545,Shimmer Brick Highlighter,52.0,4.4,655,4
P270548,Bronzer,46.0,4.62,604,4
P404241,Extra Lip Tint,35.0,4.35,240,4
P454116,Crushed OilInfused Gloss,32.0,4.76,868,4
P270551,Skin Foundation SPF 15,52.0,4.07,1114,4
P434532,Mini Highlighting Powder,25.0,4.15,62,6
P270540,Sheer Finish Pressed Setting Powder,46.0,4.54,249,4
P270580,Ultra Fine Eye Liner Brush,31.0,4.55,366,4
P480282,Skin Corrector Stick,33.0,4.74,771,4
P385586,Perfectly Defined Gel Eyeliner,32.0,4.0,212,4
P434383,Luxe Matte Lipstick,38.0,4.27,114,4
P382581,Smokey Eye Mascara,34.0,4.33,501,4
P270544,Hydrating Eye Cream,58.0,4.1,404,7
P422076,Mini Shimmer Brick Highlighter,25.0,4.39,667,6
P480281,Skin Concealer Stick,33.0,4.64,446,4
P270559,Beach Fragrance,82.0,4.1,476,2
P501412,Skin Full Cover Concealer,33.0,4.69,1429,4
P420900,Instant Full Cover Concealer,32.0,3.42,267,4
P503555,Mini Out AllNight LongWear Cream Eyeshadow Stick Set,30.0,4.4,5,4
P445416,Vitamin Enriched Face Base  Skin Long Wear Foundation Customizable Set,72.0,4.0,31,4
P465745,Intensive Serum Foundation SPF 40,75.0,4.44,235,4
P462339,Vitamin Enriched Eye Base,58.0,4.64,241,7
P390431,Full Coverage Face Brush,55.0,4.59,94,4
P270543,Hydrating Face Cream Moisturizer,66.0,4.22,224,7
P455195,Skin LongWear Fluid Powder Foundation SPF 20,40.0,3.81,121,4
P388664,Skin Weightless Powder Foundation,52.0,3.89,136,4
P392648,Extra Illuminating Moisture Balm,74.0,3.37,165,7
P432842,Primer Plus Mattifier,42.0,4.37,260,4
P383334,No Smudge Mascara,34.0,3.93,114,4
P504216,Extra Plump Hydrating Lip Serum,35.0,3.78,9,4
P403974,Eye Opening Mascara,34.0,3.28,418,4
P502815,Extra Lip Tint Duo Set,34.0,4.2,5,4
P500606,Crushed OilInfused Gloss Shimmer,32.0,3.67,6,4
P446518,Soothing Face Cleanser Oil,53.0,4.41,32,7
P468634,Vitamin Enriched Face Base Jumbo,99.0,4.84,25,7
P481954,Check Your Bases Vitamin Enriched Face Base Set,92.0,4.29,123,4
P455332,Hydrating Water Fresh Cream Moisturizer,66.0,4.33,18,7
P504597,Mini LongWear Cream Eyeshadow Stick Duo Set,25.0,2.5,4,6
P270600,Extra Eye Repair Cream Intense,86.0,3.36,11,7
P503887,LongWear Cream Eyeshadow Stick Limited Edition,32.0,4.33,3,4
P474024,Micro Waterproof Eyebrow Pencil,35.0,3.67,9,4
P504452,Mini Must Haves Skincare Set,25.0,3.43,7,7
P395507,Extra Repair Moisture Cream,110.0,4.5,2,7
P504080,Limited Edition Lunar New Year Sheer Finish Pressed Powder,46.0,5.0,1,4
P501695,Perfume Sampler Set,25.0,5.0,4,2
P501700,"203 Raspberry, Vanilla and Blackberry Eau de Parfum Travel Spray",34.0,3.17,6,2
P501413,"103 Tiare Flower, Jasmine and Hibiscus Eau de Parfum",107.0,4.6,5,2
P501694,"203 Raspberry, Vanilla and Blackberry Eau de Parfum",107.0,4.17,6,2
P501422,"103 Tiare Flower, Jasmine and Hibiscus Eau de Parfum Travel Spray",34.0,3.5,4,2
P501716,"202 Watermelon, Red Currant and Jasmine Eau de Parfum Travel Spray",34.0,4.33,3,2
P501696,"002 Neroli, Jasmine and White Amber Eau de Parfum Travel Spray",34.0,5.0,2,2
P501709,"202 Watermelon, Red Currant and Jasmine Eau de Parfum",107.0,4.5,6,2
P501728,"001 Orange Blossom, Petitgrain and Bergamot Eau de Parfum Travel Spray",34.0,5.0,1,2
P501687,"002 Neroli, Jasmine and White Amber Eau de Parfum",107.0,5.0,3,2
P501723,"802 Peony, Lotus and Bamboo Eau de Parfum Travel Spray",53.0,5.0,4,2
P501715,"801 Sea Spray, Cedar and Grapefruit Eau de Parfum Travel Spray",34.0,5.0,2,2
P501719,"001 Orange Blossom, Petitgrain and Bergamot Eau de Parfum",107.0,4.75,4,2
P501699,"802 Peony, Lotus and Bamboo Eau de Parfum",107.0,5.0,5,2
P501697,"501 Praline, Licorice and Patchouli Eau de Parfum Travel Spray",34.0,3.5,2,2
P501685,"501 Praline, Licorice and Patchouli Eau de Parfum",107.0,4.75,4,2
P501711,"801 Sea Spray, Cedar and Grapefruit Eau de Parfum",107.0,5.0,3,2
P475063,Intensive LeaveIn Scalp Spray Treatment for Thinning Hair,19.95,4.37,196,3
P475066,Thermal and Heat Protectant Hair Spray,19.95,4.63,130,3
P500759,Hair Thickening Therapy Shampoo,29.95,4.78,679,3
P475059,HG Shampoo for Thinning Hair,29.95,4.32,781,3
P475064,Miracle Mask for Thinning Hair,27.99,4.66,261,3
P475058,HG Conditioner for Thinning Hair,29.95,4.77,516,3
P475065,Procapil Hair Tonic for Thinning Hair,21.99,4.41,90,3
P500715,Hair Thickening Therapy Conditioner,29.95,4.88,570,3
P500723,Hair Thickening Therapy Mask,29.95,4.92,253,3
P500749,Hair Thickening Therapy Styling Spray,27.99,4.87,259,3
P500714,Elixir Hair Oil Treatment with Castor Oil,19.95,4.92,266,3
P475062,Rapid Repair Serum for Damaged Hair,27.99,4.86,435,3
P475061,Rapid Repair Strengthening Shampoo,23.95,4.59,523,3
P475074,Detox Salt Scrub for Dry  Flaky Scalp,24.99,4.83,99,3
P475060,Rapid Repair Strengthening Conditioner,23.95,4.78,469,3
P501404,Rapid Repair Hair Mask,29.95,4.99,158,3
P475073,Volumising Sea Salt and Texture Spray,21.0,4.69,54,3
P475068,Blonde Baby Hydrating Toning Purple Shampoo,29.95,4.89,242,3
P475070,Curl Boss Frizz Fighting and Curl Defining Styling Cream,27.99,4.83,200,3
P504000,Flyaway Fix AntiFrizz Finishing Serum Wand,23.95,4.52,42,3
P475071,Curl Boss Frizz Fighting and Curl Defining Conditioner,29.95,4.87,196,3
P504427,Thickening Therapy Shampoo  Conditioner Duo,49.95,4.76,55,3
P475069,Blonde Baby Hydrating Toning Purple Conditioner,29.95,4.95,228,3
P475067,Blonde Baby Hydrating Toning Purple Hair Mask,27.99,4.88,217,3
P475072,Curl Boss Frizz Fighting and Curl Defining Shampoo,29.95,4.69,205,3
P504010,Heavenly Hydration Shampoo,29.99,4.81,108,3
P504004,Heavenly Hydration PreShampoo Hair Oil,29.99,4.91,101,3
P504418,HG Shampoo  Conditioner Duo for Thinning Hair,49.95,4.4,30,3
P504024,Heavenly Hydration Conditioner,29.99,4.88,107,3
P504027,Heavenly Hydration Hair Mask,29.99,4.98,110,3
P504009,Frizz Fix Serum,23.99,4.94,119,3
P504014,AntiFrizz Shampoo,29.99,4.91,95,3
P504019,AntiFrizz Hair Mask,29.99,5.0,13,3
